Unique_Advisor_Id,Month,Activity_Type,Activity_Count
1030554,2016 / 08,22,3
1030554,2016 / 08,26,3
1030554,2016 / 09,22,3
1030554,2016 / 10,26,3
1030554,2016 / 11,13,3
1030625,2015 / 10,13,3
1030625,2016 / 03,1,3
1030984,2015 / 04,25,3
1030984,2015 / 06,1,3
1030984,2015 / 06,2,3
1030984,2015 / 06,26,6
1030984,2015 / 06,5,3
1030984,2015 / 07,26,9
1030984,2015 / 08,16,3
1030984,2015 / 08,26,3
1030984,2015 / 09,1,6
1030984,2015 / 09,17,6
1030984,2015 / 09,22,3
1030984,2015 / 09,26,6
1030984,2015 / 10,1,3
1030984,2015 / 10,16,3
1030984,2015 / 10,22,3
1030984,2015 / 12,1,3
1030984,2015 / 12,22,3
1030984,2015 / 12,25,3
1030984,2015 / 12,26,3
1030984,2016 / 01,1,3
1030984,2016 / 01,22,3
1030984,2016 / 01,26,6
1030984,2016 / 02,13,3
1030984,2016 / 02,26,6
1030984,2016 / 03,26,6
1030984,2016 / 05,16,3
1030984,2016 / 05,26,3
1030984,2016 / 06,26,3
1030984,2016 / 07,26,6
1030984,2016 / 07,5,3
1030984,2016 / 08,16,3
1030984,2016 / 09,26,3
1030984,2016 / 10,16,3
1030984,2016 / 10,26,3
1030984,2016 / 11,26,3
1030985,2015 / 03,16,3
1030985,2015 / 04,22,3
1030985,2015 / 04,26,3
1030985,2015 / 05,22,3
1030985,2015 / 06,22,3
1030985,2015 / 06,5,3
1030985,2015 / 07,26,3
1030985,2015 / 09,16,3
1030985,2015 / 09,26,9
1030985,2016 / 01,13,3
1030985,2016 / 01,26,3
1030985,2016 / 02,26,6
1030985,2016 / 03,13,3
1030985,2016 / 04,25,3
1030985,2016 / 05,16,3
1030985,2016 / 07,16,3
1030985,2016 / 07,26,6
1030985,2016 / 08,16,3
1030985,2016 / 08,26,3
1030985,2016 / 09,22,3
1030985,2016 / 10,26,3
1030985,2016 / 11,16,3
1030988,2016 / 04,26,6
1030988,2016 / 05,26,3
1030988,2016 / 06,26,3
1030988,2016 / 08,26,3
1030988,2016 / 10,11,6
1030988,2016 / 11,26,3
1030991,2015 / 07,1,3
1030991,2015 / 07,17,3
1030991,2015 / 09,1,9
1030991,2015 / 09,26,6
1030991,2015 / 12,17,3
1030991,2016 / 02,1,3
1030991,2016 / 02,26,6
1030991,2016 / 05,1,6
1030991,2016 / 05,26,3
1030991,2016 / 07,11,3
1030991,2016 / 07,25,9
1030991,2016 / 08,11,3
1030991,2016 / 08,26,3
1030991,2016 / 11,11,3
1030991,2016 / 11,13,3
1030991,2016 / 11,26,3
1030994,2015 / 04,26,3
1030994,2015 / 07,26,3
1030994,2015 / 10,13,3
1030994,2015 / 10,16,3
1030994,2015 / 10,22,3
1030994,2016 / 01,26,3
1030994,2016 / 02,13,3
1030994,2016 / 02,26,6
1030994,2016 / 08,16,3
1030994,2016 / 10,16,3
1030995,2016 / 04,1,3
1030995,2016 / 04,22,3
1030995,2016 / 04,26,3
1030995,2016 / 05,1,9
1030995,2016 / 05,26,3
1030995,2016 / 06,22,3
1030995,2016 / 08,11,3
1030995,2016 / 08,26,3
1030995,2016 / 09,11,3
1030995,2016 / 09,26,3
1030995,2016 / 10,11,3
1030995,2016 / 10,26,3
1030995,2016 / 11,26,3
1030997,2015 / 11,13,3
1030997,2016 / 01,1,3
1030997,2016 / 01,26,3
1031005,2015 / 04,26,3
1031005,2015 / 07,26,6
1031005,2016 / 01,1,3
1031005,2016 / 01,26,3
1031005,2016 / 03,1,3
1031005,2016 / 03,26,3
1031005,2016 / 04,1,3
1031005,2016 / 04,13,3
1031005,2016 / 04,26,3
1031005,2016 / 05,1,6
1031005,2016 / 05,26,9
1031005,2016 / 06,11,3
1031005,2016 / 06,26,3
1031005,2016 / 07,11,3
1031005,2016 / 07,26,3
1031005,2016 / 08,11,3
1031005,2016 / 08,22,3
1031005,2016 / 08,26,3
1031005,2016 / 09,11,3
1031005,2016 / 09,26,3
1031005,2016 / 10,11,3
1031005,2016 / 10,26,6
1031005,2016 / 11,26,3
1031009,2015 / 05,11,6
1031009,2015 / 05,25,3
1031009,2015 / 05,26,3
1031009,2015 / 06,26,3
1031009,2016 / 02,1,3
1031009,2016 / 02,26,3
1031009,2016 / 03,1,3
1031009,2016 / 03,26,3
1031009,2016 / 04,13,3
1031009,2016 / 05,1,3
1031009,2016 / 06,26,3
1031009,2016 / 07,11,3
1031009,2016 / 07,25,3
1031009,2016 / 09,26,3
1031009,2016 / 10,11,3
1031009,2016 / 10,26,3
1031009,2016 / 11,11,3
1031009,2016 / 11,26,3
1031009,2016 / 12,26,3
1031011,2015 / 11,17,3
1031011,2015 / 11,25,3
1031011,2016 / 04,1,3
1031011,2016 / 04,26,3
1031011,2016 / 05,1,3
1031011,2016 / 05,26,3
1031011,2016 / 08,11,6
1031011,2016 / 08,26,3
1031011,2016 / 11,11,3
1031011,2016 / 11,26,3
1031017,2015 / 06,22,3
1031017,2016 / 01,26,3
1031017,2016 / 05,13,3
1031017,2016 / 06,26,3
1031017,2016 / 08,26,3
1031017,2016 / 09,26,3
1031017,2016 / 10,11,3
1031017,2016 / 10,25,6
1031017,2016 / 10,26,6
1031017,2016 / 12,11,3
1031017,2016 / 12,26,3
1031020,2016 / 03,26,3
1031020,2016 / 04,26,3
1031020,2016 / 05,26,3
1031020,2016 / 06,26,3
1031027,2015 / 06,1,3
1031027,2016 / 05,26,3
1031027,2016 / 06,25,3
1031027,2016 / 11,26,3
1031034,2015 / 02,25,3
1031034,2015 / 04,26,3
1031034,2015 / 05,26,3
1031034,2015 / 07,22,3
1031034,2015 / 07,25,3
1031034,2015 / 07,26,3
1031034,2016 / 05,22,3
1031034,2016 / 06,26,3
1031034,2016 / 07,16,3
1031034,2016 / 12,16,3
1031038,2015 / 06,11,3
1031038,2015 / 06,26,6
1031038,2015 / 09,1,6
1031038,2015 / 09,26,9
1031038,2015 / 10,1,3
1031038,2015 / 10,26,3
1031038,2016 / 01,1,3
1031038,2016 / 01,26,3
1031038,2016 / 02,26,15
1031038,2016 / 03,1,9
1031038,2016 / 06,26,3
1031038,2016 / 08,11,3
1031038,2016 / 08,22,3
1031038,2016 / 11,26,3
1031040,2015 / 08,1,3
1031040,2015 / 08,22,3
1031040,2015 / 08,25,3
1031040,2015 / 08,26,3
1031040,2015 / 09,1,3
1031040,2015 / 09,26,3
1031040,2016 / 03,1,3
1031040,2016 / 03,26,3
1031040,2016 / 04,1,3
1031040,2016 / 04,26,3
1031040,2016 / 05,1,3
1031040,2016 / 05,26,3
1031040,2016 / 06,11,3
1031040,2016 / 06,26,3
1031040,2016 / 07,11,3
1031040,2016 / 07,26,3
1031040,2016 / 08,11,3
1031040,2016 / 08,26,3
1031040,2016 / 09,11,3
1031040,2016 / 09,26,3
1031040,2016 / 10,11,3
1031040,2016 / 10,26,3
1031040,2016 / 11,11,3
1031040,2016 / 11,26,3
1031047,2015 / 02,26,3
1031047,2015 / 03,16,3
1031047,2015 / 04,26,3
1031047,2015 / 05,11,6
1031047,2015 / 05,17,3
1031047,2015 / 05,26,9
1031047,2015 / 06,16,3
1031047,2015 / 06,17,3
1031047,2015 / 06,26,3
1031047,2015 / 08,1,3
1031047,2015 / 08,16,3
1031047,2015 / 09,26,3
1031047,2015 / 11,1,3
1031047,2015 / 11,13,3
1031047,2015 / 12,26,3
1031047,2016 / 01,17,3
1031047,2016 / 01,22,3
1031047,2016 / 01,26,6
1031047,2016 / 02,26,6
1031047,2016 / 03,1,3
1031047,2016 / 03,13,3
1031047,2016 / 03,26,3
1031047,2016 / 04,16,3
1031047,2016 / 06,16,3
1031047,2016 / 07,16,3
1031047,2016 / 07,26,3
1031047,2016 / 08,16,3
1031047,2016 / 10,16,3
1031047,2016 / 10,26,3
1031047,2016 / 11,11,3
1031047,2016 / 11,16,3
1031047,2016 / 11,17,3
1031047,2016 / 11,25,3
1031050,2015 / 02,26,3
1031050,2015 / 03,16,6
1031050,2015 / 04,25,3
1031050,2016 / 09,26,3
1031050,2016 / 11,26,3
1031051,2015 / 09,22,3
1031051,2015 / 10,1,3
1031051,2015 / 10,26,3
1031051,2016 / 01,26,3
1031051,2016 / 04,17,6
1031051,2016 / 05,1,3
1031051,2016 / 05,26,3
1031051,2016 / 06,11,3
1031051,2016 / 06,26,3
1031051,2016 / 07,11,3
1031051,2016 / 07,26,3
1031051,2016 / 08,11,3
1031051,2016 / 08,25,3
1031051,2016 / 08,26,3
1031051,2016 / 09,11,3
1031051,2016 / 09,26,3
1031051,2016 / 10,11,3
1031051,2016 / 10,26,3
1031051,2016 / 11,11,6
1031051,2016 / 11,26,3
1031051,2016 / 11,5,3
1031052,2015 / 01,11,3
1031052,2015 / 02,26,9
1031052,2015 / 03,26,3
1031052,2015 / 07,1,3
1031052,2015 / 07,22,3
1031052,2015 / 07,26,3
1031052,2015 / 08,22,3
1031052,2015 / 09,16,3
1031052,2015 / 09,26,3
1031052,2015 / 09,4,3
1031052,2015 / 09,9,3
1031052,2015 / 11,26,3
1031052,2015 / 12,26,3
1031052,2016 / 02,26,6
1031052,2016 / 03,1,3
1031052,2016 / 03,13,3
1031052,2016 / 03,26,6
1031052,2016 / 05,11,3
1031052,2016 / 05,16,3
1031052,2016 / 05,22,3
1031052,2016 / 05,26,9
1031052,2016 / 05,9,3
1031052,2016 / 06,26,9
1031052,2016 / 08,11,3
1031052,2016 / 08,16,3
1031052,2016 / 08,17,3
1031052,2016 / 08,22,6
1031052,2016 / 08,26,15
1031052,2016 / 09,26,3
1031052,2016 / 10,26,3
1031052,2016 / 11,16,3
1031052,2016 / 11,26,3
1031052,2016 / 11,4,3
1031053,2015 / 09,1,3
1031053,2016 / 09,11,3
1031053,2016 / 09,26,3
1031053,2016 / 10,26,3
1031053,2016 / 11,26,3
1031054,2015 / 11,13,3
1031054,2015 / 12,17,3
1031054,2015 / 12,25,3
1031054,2016 / 04,1,3
1031054,2016 / 05,1,3
1031054,2016 / 08,11,3
1031054,2016 / 08,26,3
1031054,2016 / 10,25,3
1031054,2016 / 11,25,3
1031057,2015 / 06,22,3
1031057,2015 / 07,22,3
1031057,2016 / 05,26,3
1031057,2016 / 07,26,3
1031057,2016 / 08,26,3
1031057,2016 / 09,26,3
1031057,2016 / 11,11,3
1031057,2016 / 11,26,3
1031062,2015 / 05,26,3
1031062,2015 / 06,26,3
1031062,2015 / 07,22,3
1031062,2015 / 08,26,3
1031062,2015 / 09,16,3
1031062,2015 / 09,22,3
1031062,2015 / 09,26,3
1031062,2015 / 10,22,3
1031062,2015 / 11,26,3
1031062,2016 / 02,13,3
1031062,2016 / 03,25,3
1031062,2016 / 03,26,3
1031062,2016 / 04,1,3
1031062,2016 / 06,12,3
1031062,2016 / 06,16,3
1031062,2016 / 06,25,3
1031062,2016 / 06,26,3
1031062,2016 / 07,26,3
1031062,2016 / 08,16,6
1031062,2016 / 09,16,3
1031062,2016 / 09,26,6
1031062,2016 / 10,16,3
1031062,2016 / 11,17,3
1031062,2016 / 11,26,3
1031189,2016 / 01,26,9
1031189,2016 / 07,25,3
1031189,2016 / 11,16,3
1031191,2016 / 01,26,3
1031191,2016 / 03,1,3
1031191,2016 / 03,25,3
1031191,2016 / 03,26,3
1031191,2016 / 04,22,3
1031191,2016 / 06,11,3
1031191,2016 / 06,26,3
1031191,2016 / 07,26,3
1031191,2016 / 08,22,3
1031191,2016 / 10,26,3
1031195,2015 / 11,26,3
1031195,2016 / 04,25,3
1031195,2016 / 07,26,3
1031196,2015 / 03,22,3
1031196,2015 / 08,26,3
1031196,2015 / 09,1,3
1031196,2015 / 09,26,3
1031196,2015 / 10,1,3
1031196,2015 / 10,26,3
1031196,2016 / 01,26,3
1031196,2016 / 02,1,3
1031196,2016 / 02,26,3
1031196,2016 / 06,11,3
1031196,2016 / 06,26,3
1031196,2016 / 07,11,3
1031196,2016 / 07,26,3
1031196,2016 / 10,26,6
1031200,2015 / 01,25,3
1031200,2015 / 03,11,15
1031200,2015 / 04,26,3
1031200,2015 / 07,16,3
1031200,2015 / 07,26,3
1031200,2015 / 11,26,3
1031200,2016 / 01,26,3
1031200,2016 / 04,26,3
1031200,2016 / 05,13,3
1031200,2016 / 07,26,3
1031200,2016 / 09,26,3
1031201,2015 / 06,25,3
1031201,2015 / 07,22,3
1031201,2015 / 10,16,6
1031201,2016 / 01,25,3
1031201,2016 / 05,26,3
1031201,2016 / 06,16,3
1031201,2016 / 08,16,3
1031201,2016 / 08,26,3
1031201,2016 / 10,16,3
1031201,2016 / 10,26,3
1031203,2015 / 04,25,3
1031203,2015 / 08,16,3
1031203,2015 / 08,25,6
1031203,2015 / 10,26,3
1031203,2016 / 01,26,3
1031203,2016 / 02,13,3
1031203,2016 / 03,22,3
1031203,2016 / 07,26,3
1031203,2016 / 09,26,3
1031203,2016 / 10,11,3
1031203,2016 / 10,26,3
1031203,2016 / 11,16,3
1031203,2016 / 12,26,3
1031208,2015 / 04,11,6
1031208,2015 / 05,11,3
1031208,2015 / 06,1,3
1031208,2015 / 06,26,9
1031208,2015 / 07,1,3
1031208,2015 / 07,26,3
1031208,2015 / 08,1,9
1031208,2015 / 09,1,3
1031208,2015 / 09,26,9
1031208,2015 / 10,1,3
1031208,2015 / 10,13,3
1031208,2015 / 10,16,6
1031208,2015 / 10,26,6
1031208,2015 / 11,1,3
1031208,2015 / 11,26,6
1031208,2016 / 01,1,3
1031208,2016 / 01,26,3
1031208,2016 / 02,1,6
1031208,2016 / 02,26,6
1031208,2016 / 03,26,3
1031208,2016 / 04,1,3
1031208,2016 / 04,17,3
1031208,2016 / 04,26,3
1031208,2016 / 05,26,3
1031208,2016 / 06,11,3
1031208,2016 / 07,11,3
1031208,2016 / 08,16,3
1031208,2016 / 09,11,3
1031208,2016 / 10,11,3
1031208,2016 / 10,16,3
1031208,2016 / 11,11,3
1031208,2016 / 11,26,3
1031210,2015 / 05,12,3
1031210,2015 / 12,16,3
1031210,2015 / 12,22,3
1031210,2016 / 08,26,3
1031210,2016 / 09,26,6
1031210,2016 / 10,11,3
1031210,2016 / 11,5,3
1031213,2015 / 06,1,3
1031213,2015 / 06,26,3
1031213,2015 / 09,26,3
1031213,2015 / 11,1,3
1031213,2015 / 11,26,3
1031213,2016 / 02,1,3
1031213,2016 / 04,26,3
1031213,2016 / 06,26,3
1031213,2016 / 07,11,3
1031213,2016 / 07,25,3
1031213,2016 / 08,26,3
1031213,2016 / 09,11,3
1031213,2016 / 09,26,3
1031213,2016 / 10,16,3
1031213,2016 / 10,26,3
1031213,2016 / 11,11,3
1031213,2016 / 11,26,6
1031237,2015 / 06,25,3
1031237,2015 / 06,26,3
1031237,2015 / 10,6,3
1031237,2016 / 02,26,3
1031237,2016 / 05,25,3
1031237,2016 / 09,26,3
1031237,2016 / 11,22,3
1031252,2015 / 02,26,6
1031252,2015 / 03,11,3
1031252,2015 / 03,26,3
1031252,2015 / 04,25,3
1031252,2015 / 04,5,3
1031252,2015 / 05,26,3
1031252,2015 / 06,11,3
1031252,2015 / 06,22,6
1031252,2015 / 06,26,3
1031252,2015 / 07,22,3
1031252,2015 / 07,26,3
1031252,2015 / 09,26,3
1031252,2015 / 11,22,3
1031252,2015 / 12,13,3
1031252,2016 / 01,22,3
1031252,2016 / 03,22,3
1031252,2016 / 03,26,3
1031252,2016 / 04,22,3
1031252,2016 / 04,25,3
1031252,2016 / 05,22,3
1031252,2016 / 06,22,3
1031252,2016 / 06,26,3
1031252,2016 / 07,26,6
1031252,2016 / 08,22,6
1031252,2016 / 09,26,3
1031252,2016 / 10,26,3
1031252,2016 / 11,22,3
1031252,2016 / 11,26,6
1031252,2016 / 12,22,3
1031252,2016 / 12,26,3
1031267,2015 / 02,11,3
1031267,2015 / 02,17,3
1031267,2015 / 03,25,3
1031267,2015 / 04,26,12
1031267,2015 / 07,17,3
1031267,2015 / 12,26,3
1031267,2016 / 01,1,3
1031267,2016 / 01,17,3
1031267,2016 / 01,25,12
1031267,2016 / 02,22,3
1031267,2016 / 04,17,3
1031267,2016 / 04,26,3
1031267,2016 / 08,22,3
1031267,2016 / 08,26,3
1031267,2016 / 10,26,3
1031267,2016 / 11,25,3
1031267,2016 / 11,26,3
1031267,2016 / 12,26,6
1031349,2015 / 08,26,3
1031349,2015 / 09,26,3
1031349,2015 / 10,13,3
1031349,2016 / 01,26,3
1031349,2016 / 03,26,6
1031349,2016 / 05,22,3
1031349,2016 / 05,26,3
1031349,2016 / 08,26,3
1031349,2016 / 10,26,3
1031349,2016 / 11,26,3
1032668,2015 / 02,22,3
1032668,2015 / 03,17,3
1032668,2015 / 04,11,3
1032668,2015 / 04,26,6
1032668,2015 / 05,11,3
1032668,2015 / 05,26,12
1032668,2015 / 06,17,3
1032668,2015 / 06,25,6
1032668,2015 / 06,26,3
1032668,2015 / 07,25,3
1032668,2015 / 08,13,3
1032668,2015 / 08,26,3
1032668,2015 / 09,1,6
1032668,2015 / 09,17,6
1032668,2015 / 09,26,3
1032668,2015 / 11,26,6
1032668,2015 / 12,11,3
1032668,2015 / 12,22,3
1032668,2016 / 01,26,3
1032668,2016 / 02,22,3
1032668,2016 / 03,1,3
1032668,2016 / 03,26,9
1032668,2016 / 08,26,3
1034418,2015 / 03,25,3
1034418,2015 / 04,25,3
1034418,2015 / 07,26,3
1034418,2015 / 11,25,3
1034418,2015 / 11,26,6
1034418,2016 / 01,26,6
1034418,2016 / 04,25,3
1034418,2016 / 04,26,3
1034418,2016 / 05,26,6
1034418,2016 / 06,25,3
1034418,2016 / 08,26,3
1034418,2016 / 10,25,6
1034418,2016 / 11,26,9
1034478,2015 / 03,26,3
1034478,2015 / 06,26,9
1034478,2015 / 11,26,3
1034478,2016 / 01,25,3
1034478,2016 / 03,25,3
1034478,2016 / 03,26,3
1034478,2016 / 04,26,3
1034478,2016 / 09,26,3
1034478,2016 / 11,26,3
1034665,2016 / 05,1,6
1034718,2015 / 07,5,3
1034718,2016 / 01,1,3
1034718,2016 / 01,11,3
1034718,2016 / 01,26,3
1034718,2016 / 06,26,3
1034718,2016 / 09,26,6
1034718,2016 / 10,11,6
1034718,2016 / 10,26,3
1034718,2016 / 11,11,3
1034718,2016 / 11,13,3
1034718,2016 / 11,26,3
1034732,2016 / 06,26,3
1034735,2015 / 11,13,3
1034742,2016 / 05,26,3
1034742,2016 / 06,11,3
1034742,2016 / 08,26,3
1034742,2016 / 11,26,3
1034749,2015 / 07,26,3
1034749,2016 / 01,26,3
1034749,2016 / 02,25,3
1034749,2016 / 02,26,3
1034749,2016 / 04,13,3
1034749,2016 / 05,26,3
1034749,2016 / 08,26,3
1034749,2016 / 10,26,3
1034749,2016 / 11,26,3
1034879,2015 / 09,16,3
1034879,2016 / 01,26,3
1034879,2016 / 02,26,3
1034879,2016 / 11,13,3
1035072,2015 / 01,11,3
1035072,2015 / 04,11,3
1035072,2015 / 04,26,9
1035072,2015 / 05,26,3
1035072,2015 / 07,26,3
1035072,2015 / 09,26,3
1035072,2015 / 10,26,3
1035072,2015 / 11,1,3
1035072,2015 / 11,26,3
1035072,2016 / 04,26,3
1035072,2016 / 05,26,3
1035072,2016 / 07,26,3
1035072,2016 / 08,26,6
1035072,2016 / 09,26,3
1035072,2016 / 12,26,3
1035074,2015 / 02,22,3
1035074,2015 / 02,25,3
1035074,2015 / 07,26,3
1035074,2016 / 03,26,3
1035074,2016 / 04,22,3
1035074,2016 / 05,26,3
1035074,2016 / 08,26,3
1035074,2016 / 10,26,3
1035076,2015 / 03,11,15
1035076,2015 / 03,22,3
1035076,2015 / 07,26,3
1035076,2015 / 12,26,3
1035076,2016 / 03,26,3
1035076,2016 / 08,26,6
1035076,2016 / 11,26,3
1035092,2015 / 02,22,3
1035092,2015 / 03,26,3
1035092,2015 / 06,26,6
1035092,2015 / 11,26,3
1035092,2016 / 01,26,3
1035092,2016 / 03,26,3
1035092,2016 / 06,26,3
1035092,2016 / 09,26,3
1035398,2015 / 02,26,3
1035398,2015 / 03,16,6
1035398,2015 / 03,25,3
1035398,2015 / 04,26,3
1035398,2015 / 06,16,3
1035398,2015 / 06,22,3
1035398,2015 / 06,26,3
1035398,2015 / 07,26,3
1035398,2015 / 08,16,3
1035398,2015 / 09,16,6
1035398,2016 / 01,13,3
1035398,2016 / 02,13,6
1035398,2016 / 03,13,3
1035398,2016 / 03,26,3
1035398,2016 / 04,13,6
1035398,2016 / 04,22,3
1035398,2016 / 05,16,6
1035398,2016 / 06,16,3
1035398,2016 / 06,26,3
1035398,2016 / 07,26,3
1035398,2016 / 08,16,3
1035398,2016 / 10,26,3
1035398,2016 / 11,16,3
1035398,2016 / 12,11,3
1035398,2016 / 12,26,3
1035406,2015 / 06,16,3
1035406,2015 / 09,16,3
1035406,2015 / 11,22,3
1035406,2016 / 01,13,3
1035406,2016 / 03,13,3
1035406,2016 / 03,26,6
1035406,2016 / 06,26,3
1035406,2016 / 07,16,3
1035406,2016 / 08,26,3
1035406,2016 / 11,16,3
1035406,2016 / 11,25,6
1035408,2015 / 10,25,3
1035408,2015 / 10,26,3
1035408,2015 / 11,17,9
1035408,2015 / 11,25,9
1035408,2015 / 11,26,3
1035408,2015 / 12,1,6
1035408,2015 / 12,17,3
1035408,2015 / 12,25,12
1035408,2015 / 12,26,3
1035408,2016 / 01,25,3
1035408,2016 / 02,1,3
1035408,2016 / 02,17,6
1035408,2016 / 02,26,3
1035408,2016 / 04,1,3
1035408,2016 / 05,1,6
1035408,2016 / 05,17,3
1035408,2016 / 05,25,6
1035408,2016 / 05,26,3
1035408,2016 / 06,17,3
1035408,2016 / 06,25,3
1035408,2016 / 11,22,3
1035408,2016 / 11,26,3
1035425,2015 / 10,26,9
1035425,2016 / 03,1,6
1035425,2016 / 03,26,6
1035425,2016 / 05,26,3
1035425,2016 / 08,11,3
1035425,2016 / 08,26,3
1035425,2016 / 09,26,3
1035434,2015 / 01,12,3
1035434,2015 / 06,26,3
1035434,2015 / 07,22,3
1035434,2015 / 09,16,3
1035434,2015 / 09,22,3
1035434,2015 / 09,26,3
1035434,2016 / 02,13,3
1035434,2016 / 04,26,3
1035434,2016 / 06,11,3
1035434,2016 / 06,16,3
1035434,2016 / 06,26,3
1035434,2016 / 08,16,3
1035434,2016 / 08,26,3
1035434,2016 / 09,16,3
1035434,2016 / 10,16,3
1035434,2016 / 11,26,3
1035445,2015 / 02,26,3
1035445,2015 / 04,26,3
1035445,2015 / 05,26,3
1035445,2015 / 07,26,3
1035445,2015 / 08,26,3
1035445,2015 / 09,26,3
1035445,2015 / 12,13,3
1035445,2015 / 12,26,3
1035445,2016 / 03,26,6
1035445,2016 / 05,26,3
1035447,2016 / 02,1,3
1035447,2016 / 02,26,3
1035447,2016 / 03,26,3
1035447,2016 / 04,26,3
1035447,2016 / 05,26,3
1035447,2016 / 07,11,3
1035447,2016 / 07,26,3
1035447,2016 / 08,26,3
1035447,2016 / 09,11,3
1035447,2016 / 09,26,3
1035447,2016 / 10,11,3
1035447,2016 / 11,11,3
1035447,2016 / 11,26,3
1035448,2015 / 01,25,3
1035448,2015 / 02,26,3
1035448,2015 / 03,26,3
1035448,2015 / 06,26,3
1035448,2015 / 09,25,3
1035448,2015 / 10,1,3
1035448,2015 / 10,26,3
1035448,2015 / 11,22,3
1035448,2016 / 02,1,6
1035448,2016 / 02,26,6
1035448,2016 / 03,26,3
1035448,2016 / 04,1,3
1035448,2016 / 05,1,3
1035448,2016 / 08,11,3
1035448,2016 / 08,26,3
1035448,2016 / 09,11,3
1035448,2016 / 09,26,3
1035448,2016 / 10,11,3
1035448,2016 / 10,26,3
1035448,2016 / 11,26,3
1035450,2015 / 06,25,3
1035450,2015 / 07,26,3
1035450,2015 / 08,25,3
1035450,2015 / 11,25,3
1035450,2016 / 02,25,3
1035450,2016 / 04,16,3
1035450,2016 / 04,25,3
1035450,2016 / 05,17,3
1035450,2016 / 06,26,3
1035450,2016 / 07,26,3
1035450,2016 / 08,22,3
1035450,2016 / 08,26,3
1035450,2016 / 09,26,3
1035450,2016 / 10,25,3
1035450,2016 / 11,16,3
1035450,2016 / 11,26,3
1035456,2016 / 05,26,3
1035456,2016 / 06,11,3
1035456,2016 / 06,26,3
1035456,2016 / 09,26,6
1035456,2016 / 11,26,3
1035470,2016 / 02,13,3
1035470,2016 / 04,26,3
1035470,2016 / 05,25,3
1035470,2016 / 06,11,3
1035470,2016 / 06,26,3
1035470,2016 / 07,26,3
1035470,2016 / 08,16,6
1035470,2016 / 09,26,6
1035470,2016 / 10,25,3
1035470,2016 / 11,14,3
1035470,2016 / 11,26,3
1035476,2015 / 09,26,3
1035476,2016 / 01,13,3
1035476,2016 / 05,26,3
1035476,2016 / 07,26,3
1035476,2016 / 08,26,3
1035476,2016 / 09,25,3
1035476,2016 / 11,25,3
1035480,2016 / 11,11,3
1035480,2016 / 11,26,3
1035484,2015 / 09,26,3
1035484,2015 / 11,26,3
1035484,2015 / 12,26,3
1035484,2016 / 01,26,3
1035484,2016 / 02,26,3
1035484,2016 / 03,1,6
1035484,2016 / 03,26,3
1035484,2016 / 05,1,3
1035484,2016 / 05,26,6
1035484,2016 / 08,11,3
1035484,2016 / 08,26,3
1035484,2016 / 11,26,3
1035486,2015 / 03,22,6
1035486,2015 / 04,25,3
1035486,2015 / 07,25,3
1035486,2015 / 08,13,3
1035486,2015 / 08,25,3
1035486,2016 / 01,22,3
1035486,2016 / 01,25,6
1035486,2016 / 11,26,3
1035502,2015 / 04,11,3
1035502,2015 / 04,17,3
1035502,2016 / 02,1,3
1035502,2016 / 02,26,3
1035502,2016 / 03,1,6
1035502,2016 / 03,25,6
1035502,2016 / 03,26,3
1035502,2016 / 05,1,3
1035502,2016 / 05,26,3
1035502,2016 / 06,11,6
1035502,2016 / 06,26,3
1035502,2016 / 07,11,3
1035502,2016 / 07,26,3
1035502,2016 / 08,11,3
1035502,2016 / 08,26,3
1035502,2016 / 09,11,3
1035502,2016 / 09,17,3
1035502,2016 / 09,25,3
1035502,2016 / 09,26,6
1035502,2016 / 10,11,3
1035502,2016 / 10,26,3
1035502,2016 / 11,11,3
1035502,2016 / 11,26,3
1035502,2016 / 12,26,3
1035513,2016 / 01,13,3
1035513,2016 / 05,26,3
1035513,2016 / 06,16,3
1035513,2016 / 07,11,3
1035513,2016 / 07,25,3
1035513,2016 / 08,26,3
1035513,2016 / 09,26,3
1035513,2016 / 11,26,3
1035513,2016 / 12,26,3
1035531,2015 / 04,11,3
1035531,2016 / 02,26,3
1035531,2016 / 03,26,3
1035531,2016 / 04,1,3
1035531,2016 / 05,26,3
1035531,2016 / 06,26,3
1035531,2016 / 07,26,3
1035531,2016 / 08,26,3
1035531,2016 / 09,11,3
1035531,2016 / 09,26,3
1035531,2016 / 11,26,3
1035546,2015 / 09,26,3
1035546,2015 / 11,26,3
1035546,2016 / 02,26,3
1035546,2016 / 03,26,6
1035546,2016 / 04,26,3
1035546,2016 / 05,1,3
1035546,2016 / 05,26,3
1035546,2016 / 08,11,3
1035546,2016 / 08,26,3
1035546,2016 / 09,26,3
1035546,2016 / 10,11,3
1035546,2016 / 10,26,6
1035546,2016 / 11,26,3
1035546,2016 / 12,26,3
1035730,2015 / 02,26,3
1035730,2015 / 03,16,3
1035730,2015 / 05,26,6
1035730,2015 / 06,16,3
1035730,2015 / 07,26,6
1035730,2015 / 08,1,3
1035730,2015 / 08,16,3
1035730,2015 / 09,26,6
1035730,2015 / 11,13,3
1035730,2016 / 01,26,3
1035730,2016 / 03,13,3
1035730,2016 / 04,16,3
1035730,2016 / 06,16,3
1035730,2016 / 06,26,3
1035730,2016 / 08,16,3
1035730,2016 / 08,26,3
1035730,2016 / 10,26,3
1035730,2016 / 11,16,3
1035730,2016 / 11,26,3
1035731,2015 / 03,26,3
